Year,Month,Day,Hour,Minute,Temperature,Wind Speed,Pressure,Wind Direction,Relative Humidity,UTC,GHI
2018,11,27,18,30,23.9,2.6,1012,94,46.41,1543323600.0,0
2018,11,27,19,30,23.5,2.5,1012,103,46.69,1543327200.0,0
2018,11,27,20,30,23.2,2.5,1011,109,46.79,1543330800.0,0
2018,11,27,21,30,22.9,2.5,1011,115,46.45,1543334400.0,0
2018,11,27,22,30,22.4,2.4,1011,121,47.55,1543338000.0,0
2018,11,27,23,30,22.2,2.4,1011,124,48.15,1543341600.0,0
2018,11,28,0,30,21.6,2.3,1012,129,50.12,1543345200.0,0
2018,11,28,1,30,22.0,2.5,1013,130,49.35,1543348800.0,0
2018,11,28,2,30,23.4,2.7,1014,128,45.2,1543352400.0,56
2018,11,28,3,30,25.7,2.6,1014,131,38.53,1543356000.0,361
2018,11,28,4,30,28.7,2.4,1014,143,31.54,1543359600.0,400
2018,11,28,5,30,31.0,1.7,1014,159,26.49,1543363200.0,679
2018,11,28,6,30,32.2,0.9,1013,242,23.79,1543366800.0,636
2018,11,28,7,30,32.7,1.2,1012,323,24.27,1543370400.0,587
2018,11,28,8,30,32.8,1.8,1011,331,26.4,1543374000.0,514
2018,11,28,9,30,32.5,2.0,1011,337,28.65,1543377600.0,508
2018,11,28,10,30,31.8,1.9,1011,343,30.86,1543381200.0,226
2018,11,28,11,30,30.0,1.8,1011,344,34.62,1543384800.0,123
2018,11,28,12,30,28.1,2.0,1012,349,38.98,1543388400.0,0
2018,11,28,13,30,27.3,2.5,1012,184,39.63,1543392000.0,0
2018,11,28,14,30,26.7,2.8,1013,26,40.91,1543395600.0,0
2018,11,28,15,30,26.1,3.0,1014,51,42.28,1543399200.0,0
2018,11,28,16,30,25.5,3.1,1014,73,43.34,1543402800.0,0
2018,11,28,17,30,24.8,3.1,1013,89,44.49,1543406400.0,0
2018,11,28,18,30,24.3,3.1,1013,98,45.29,1543410000.0,0
2018,11,28,19,30,23.7,3.1,1013,106,46.52,1543413600.0,0
2018,11,28,20,30,23.1,2.9,1013,110,47.86,1543417200.0,0
2018,11,28,21,30,22.6,2.7,1013,110,49.01,1543420800.0,0
2018,11,28,22,30,22.0,2.5,1013,109,50.66,1543424400.0,0
2018,11,28,23,30,21.7,2.5,1013,108,51.29,1543428000.0,0
2018,11,29,0,30,21.0,2.7,1014,109,52.89,1543431600.0,0
2018,11,29,1,30,21.5,3.2,1015,109,51.26,1543435200.0,0
2018,11,29,2,30,23.1,3.4,1016,108,46.36,1543438800.0,155
2018,11,29,3,30,25.6,3.1,1016,107,38.57,1543442400.0,364
2018,11,29,4,30,28.4,2.8,1016,104,31.58,1543446000.0,548
2018,11,29,5,30,30.5,2.4,1016,86,26.64,1543449600.0,683
2018,11,29,6,30,31.6,2.1,1015,58,23.88,1543453200.0,740
2018,11,29,7,30,32.2,2.0,1014,37,23.58,1543456800.0,736
2018,11,29,8,30,32.4,2.1,1013,28,24.98,1543460400.0,661
2018,11,29,9,30,32.2,2.2,1012,27,26.47,1543464000.0,517
2018,11,29,10,30,31.6,2.2,1012,29,27.72,1543467600.0,331
2018,11,29,11,30,29.8,2.0,1012,27,30.82,1543471200.0,126
2018,11,29,12,30,27.9,2.3,1013,29,34.58,1543474800.0,0
2018,11,29,13,30,26.8,2.8,1013,38,35.81,1543478400.0,0
2018,11,29,14,30,26.0,3.2,1014,50,37.89,1543482000.0,0
2018,11,29,15,30,25.2,3.5,1015,62,40.62,1543485600.0,0
2018,11,29,16,30,24.4,3.6,1015,73,43.23,1543489200.0,0
2018,11,29,17,30,23.7,3.5,1015,81,45.39,1543492800.0,0
2018,11,29,18,30,22.9,3.4,1015,89,47.81,1543496400.0,0
2018,11,29,19,30,22.3,3.3,1014,97,49.71,1543500000.0,0
2018,11,29,20,30,21.7,3.1,1014,103,51.82,1543503600.0,0
2018,11,29,21,30,21.2,2.9,1014,105,53.54,1543507200.0,0
2018,11,29,22,30,20.6,2.8,1014,105,55.54,1543510800.0,0
2018,11,29,23,30,20.4,2.8,1014,105,56.4,1543514400.0,0
2018,11,30,0,30,19.8,2.8,1015,103,58.85,1543518000.0,0
2018,11,30,1,30,20.3,3.2,1016,102,57.2,1543521600.0,0
2018,11,30,2,30,22.2,3.7,1017,98,50.52,1543525200.0,154
2018,11,30,3,30,25.1,3.8,1017,92,40.65,1543528800.0,363
2018,11,30,4,30,28.1,3.6,1017,83,32.67,1543532400.0,476
2018,11,30,5,30,30.2,3.2,1017,65,27.91,1543536000.0,582
2018,11,30,6,30,31.3,3.0,1016,45,25.22,1543539600.0,735
2018,11,30,7,30,31.9,2.9,1014,29,24.11,1543543200.0,732
2018,11,30,8,30,32.1,2.9,1013,22,24.33,1543546800.0,566
2018,11,30,9,30,32.0,3.0,1013,22,25.11,1543550400.0,425
2018,11,30,10,30,31.4,2.9,1012,22,26.4,1543554000.0,279
2018,11,30,11,30,29.4,2.7,1013,18,30.09,1543557600.0,129
2018,11,30,12,30,27.3,2.9,1013,16,34.76,1543561200.0,0
2018,11,30,13,30,26.3,3.4,1014,23,37.29,1543564800.0,0
2018,11,30,14,30,25.6,3.8,1014,33,40.06,1543568400.0,0
2018,11,30,15,30,24.7,3.9,1014,43,43.39,1543572000.0,0
2018,11,30,16,30,23.8,3.7,1014,53,46.36,1543575600.0,0
2018,11,30,17,30,23.0,3.4,1014,62,48.69,1543579200.0,0
2018,11,30,18,30,22.4,3.3,1014,71,49.9,1543582800.0,0
2018,11,30,19,30,22.0,3.2,1013,79,50.79,1543586400.0,0
2018,11,30,20,30,21.7,3.1,1013,86,51.55,1543590000.0,0
2018,11,30,21,30,21.6,3.2,1013,90,50.83,1543593600.0,0
2018,11,30,22,30,21.4,3.3,1013,93,50.13,1543597200.0,0
2018,11,30,23,30,21.3,3.4,1013,94,50.13,1543600800.0,0
2018,12,1,0,30,21.2,3.6,1013,96,50.49,1543604400.0,0
2018,12,1,1,30,21.4,4.0,1014,94,50.21,1543608000.0,0
2018,12,1,2,30,22.3,4.2,1014,93,47.97,1543611600.0,116
2018,12,1,3,30,24.4,4.3,1015,96,42.47,1543615200.0,344
2018,12,1,4,30,27.2,4.2,1015,99,36.23,1543618800.0,452
2018,12,1,5,30,29.5,3.5,1014,94,31.04,1543622400.0,590
2018,12,1,6,30,30.9,2.7,1012,78,27.54,1543626000.0,607
2018,12,1,7,30,31.6,2.2,1011,56,25.93,1543629600.0,592
2018,12,1,8,30,31.8,2.2,1010,36,26.25,1543633200.0,567
2018,12,1,9,30,31.6,2.6,1009,24,27.63,1543636800.0,290
2018,12,1,10,30,31.0,2.9,1009,19,29.2,1543640400.0,167
2018,12,1,11,30,29.3,2.9,1009,16,32.79,1543644000.0,85
2018,12,1,12,30,27.7,3.1,1010,18,37.48,1543647600.0,0
2018,12,1,13,30,26.9,3.5,1011,28,40.53,1543651200.0,0
2018,12,1,14,30,26.2,3.5,1011,42,43.03,1543654800.0,0
2018,12,1,15,30,25.2,3.2,1011,59,46.1,1543658400.0,0
2018,12,1,16,30,24.5,3.0,1011,77,48.26,1543662000.0,0
2018,12,1,17,30,23.9,2.8,1011,90,49.95,1543665600.0,0
2018,12,1,18,30,23.4,2.8,1010,98,51.36,1543669200.0,0
2018,12,1,19,30,22.7,2.7,1010,105,53.15,1543672800.0,0
2018,12,1,20,30,22.0,2.7,1010,110,55.3,1543676400.0,0
2018,12,1,21,30,21.5,2.8,1009,113,56.71,1543680000.0,0
2018,12,1,22,30,21.2,3.0,1009,115,57.18,1543683600.0,0
2018,12,1,23,30,21.1,3.0,1010,116,55.77,1543687200.0,0
2018,12,2,0,30,20.7,3.0,1010,114,56.3,1543690800.0,0
2018,12,2,1,30,21.0,3.4,1011,113,55.19,1543694400.0,0
2018,12,2,2,30,22.5,3.6,1011,112,50.4,1543698000.0,129
2018,12,2,3,30,25.1,3.2,1012,125,42.7,1543701600.0,327
2018,12,2,4,30,28.1,2.8,1012,152,35.02,1543705200.0,465
2018,12,2,5,30,30.0,2.1,1011,175,30.43,1543708800.0,636
2018,12,2,6,30,30.9,1.7,1010,199,28.14,1543712400.0,634
2018,12,2,7,30,31.2,1.8,1009,235,27.95,1543716000.0,588
2018,12,2,8,30,31.0,2.2,1009,266,29.29,1543719600.0,482
2018,12,2,9,30,30.6,2.4,1008,284,31.14,1543723200.0,360
2018,12,2,10,30,29.9,2.2,1008,297,32.82,1543726800.0,232
2018,12,2,11,30,28.4,1.8,1008,305,36.36,1543730400.0,88
2018,12,2,12,30,26.8,1.6,1009,312,40.12,1543734000.0,0
2018,12,2,13,30,26.1,1.6,1010,320,41.7,1543737600.0,0
2018,12,2,14,30,25.6,1.7,1010,331,43.06,1543741200.0,0
2018,12,2,15,30,25.2,1.7,1011,347,44.34,1543744800.0,0
2018,12,2,16,30,24.9,1.8,1011,190,45.38,1543748400.0,0
2018,12,2,17,30,24.5,1.9,1011,36,46.46,1543752000.0,0
2018,12,2,18,30,24.0,1.9,1011,60,47.73,1543755600.0,0
2018,12,2,19,30,23.6,2.0,1010,82,48.69,1543759200.0,0
2018,12,2,20,30,23.1,2.1,1010,98,49.89,1543762800.0,0
2018,12,2,21,30,22.7,2.1,1010,110,50.83,1543766400.0,0
2018,12,2,22,30,22.4,2.1,1010,116,51.63,1543770000.0,0
2018,12,2,23,30,22.3,2.2,1010,119,50.32,1543773600.0,0
2018,12,3,0,30,22.0,2.2,1011,125,50.33,1543777200.0,0
2018,12,3,1,30,22.2,2.5,1011,128,49.41,1543780800.0,0
2018,12,3,2,30,23.1,2.7,1012,130,47.01,1543784400.0,99
2018,12,3,3,30,24.9,2.6,1013,141,42.03,1543788000.0,229
2018,12,3,4,30,27.2,2.4,1013,163,36.74,1543791600.0,415
2018,12,3,5,30,29.1,2.1,1012,184,32.77,1543795200.0,606
2018,12,3,6,30,30.3,1.7,1011,204,30.49,1543798800.0,619
2018,12,3,7,30,31.1,1.7,1010,230,29.47,1543802400.0,570
2018,12,3,8,30,31.2,1.9,1009,255,30.37,1543806000.0,539
2018,12,3,9,30,30.9,2.0,1009,274,32.91,1543809600.0,345
2018,12,3,10,30,30.2,1.8,1009,288,35.38,1543813200.0,234
2018,12,3,11,30,28.6,1.6,1009,298,39.75,1543816800.0,93
2018,12,3,12,30,27.1,1.6,1010,306,43.95,1543820400.0,0
2018,12,3,13,30,26.4,1.7,1011,316,44.9,1543824000.0,0
2018,12,3,14,30,25.9,1.7,1012,327,45.75,1543827600.0,0
2018,12,3,15,30,25.3,1.7,1012,342,46.99,1543831200.0,0
2018,12,3,16,30,24.7,1.8,1012,183,48.85,1543834800.0,0
2018,12,3,17,30,24.3,1.8,1012,32,50.68,1543838400.0,0
2018,12,3,18,30,23.7,1.9,1012,65,53.19,1543842000.0,0
2018,12,3,19,30,23.2,1.8,1012,95,55.16,1543845600.0,0
2018,12,3,20,30,22.7,1.8,1011,113,56.96,1543849200.0,0
2018,12,3,21,30,22.3,1.9,1011,120,58.51,1543852800.0,0
2018,12,3,22,30,22.1,2.0,1011,122,59.11,1543856400.0,0
2018,12,3,23,30,21.9,2.0,1011,123,58.7,1543860000.0,0
2018,12,4,0,30,21.7,2.2,1012,122,58.29,1543863600.0,0
2018,12,4,1,30,22.0,2.7,1013,120,57.52,1543867200.0,0
2018,12,4,2,30,23.2,2.9,1013,118,54.29,1543870800.0,36
2018,12,4,3,30,25.2,2.7,1014,123,48.27,1543874400.0,90
2018,12,4,4,30,27.8,2.4,1014,140,41.08,1543878000.0,353
2018,12,4,5,30,29.8,1.8,1013,159,35.99,1543881600.0,371
2018,12,4,6,30,30.8,1.1,1012,181,33.01,1543885200.0,583
2018,12,4,7,30,31.2,1.0,1012,217,33.22,1543888800.0,586
2018,12,4,8,30,31.0,1.1,1011,249,35.59,1543892400.0,474
2018,12,4,9,30,30.7,1.2,1010,267,37.32,1543896000.0,348
2018,12,4,10,30,30.1,1.1,1010,282,38.93,1543899600.0,154
2018,12,4,11,30,28.9,1.1,1011,294,42.44,1543903200.0,57
2018,12,4,12,30,27.5,1.3,1011,306,46.31,1543906800.0,0
2018,12,4,13,30,26.8,1.5,1012,319,47.65,1543910400.0,0
2018,12,4,14,30,26.3,1.7,1013,334,48.7,1543914000.0,0
2018,12,4,15,30,25.8,1.7,1013,350,49.77,1543917600.0,0
2018,12,4,16,30,25.5,1.7,1013,193,50.44,1543921200.0,0
2018,12,4,17,30,25.2,1.6,1013,45,51.35,1543924800.0,0
2018,12,4,18,30,24.8,1.6,1013,84,52.81,1543928400.0,0
2018,12,4,19,30,24.4,1.6,1012,120,54.36,1543932000.0,0
2018,12,4,20,30,23.9,1.6,1012,141,56.52,1543935600.0,0
2018,12,4,21,30,23.4,1.7,1011,145,58.9,1543939200.0,0
2018,12,4,22,30,22.9,1.8,1011,140,61.34,1543942800.0,0
2018,12,4,23,30,22.7,1.8,1011,136,62.32,1543946400.0,0
2018,12,5,0,30,22.0,1.9,1012,127,64.26,1543950000.0,0
2018,12,5,1,30,22.2,2.0,1013,125,62.61,1543953600.0,0
2018,12,5,2,30,23.7,2.2,1013,125,56.73,1543957200.0,114
2018,12,5,3,30,26.1,2.1,1014,109,48.58,1543960800.0,305
2018,12,5,4,30,28.6,1.6,1014,51,40.76,1543964400.0,479
2018,12,5,5,30,30.1,1.4,1013,161,36.93,1543968000.0,607
2018,12,5,6,30,30.8,1.5,1012,305,36.32,1543971600.0,670
2018,12,5,7,30,31.2,1.8,1010,295,36.85,1543975200.0,671
2018,12,5,8,30,31.2,2.1,1009,294,37.8,1543978800.0,604
2018,12,5,9,30,30.9,2.2,1009,297,38.35,1543982400.0,465
2018,12,5,10,30,30.2,2.1,1009,302,39.39,1543986000.0,293
2018,12,5,11,30,28.6,1.6,1009,308,43.04,1543989600.0,103
2018,12,5,12,30,26.9,1.3,1010,316,48.43,1543993200.0,0
2018,12,5,13,30,26.1,1.4,1010,327,49.62,1543996800.0,0
2018,12,5,14,30,25.5,1.5,1011,341,49.59,1544000400.0,0
2018,12,5,15,30,25.0,1.5,1011,177,49.31,1544004000.0,0
2018,12,5,16,30,24.5,1.4,1011,15,49.84,1544007600.0,0
2018,12,5,17,30,23.9,1.4,1011,37,51.17,1544011200.0,0
2018,12,5,18,30,23.3,1.3,1011,59,53.01,1544014800.0,0
2018,12,5,19,30,22.6,1.3,1010,76,55.25,1544018400.0,0
2018,12,5,20,30,22.1,1.4,1010,87,56.7,1544022000.0,0
2018,12,5,21,30,21.7,1.4,1010,96,57.61,1544025600.0,0
2018,12,5,22,30,21.4,1.5,1009,106,58.4,1544029200.0,0
2018,12,5,23,30,21.3,1.5,1010,112,58.69,1544032800.0,0
2018,12,6,0,30,21.1,1.5,1010,123,59.19,1544036400.0,0
2018,12,6,1,30,21.6,1.4,1011,127,57.47,1544040000.0,0
2018,12,6,2,30,23.2,1.6,1012,129,52.17,1544043600.0,113
2018,12,6,3,30,25.7,1.6,1012,118,44.7,1544047200.0,308
2018,12,6,4,30,28.2,1.1,1012,87,36.77,1544050800.0,484
2018,12,6,5,30,29.7,0.8,1012,182,31.5,1544054400.0,618
2018,12,6,6,30,30.5,0.9,1010,295,29.23,1544058000.0,698
2018,12,6,7,30,30.9,1.4,1009,293,28.72,1544061600.0,698
2018,12,6,8,30,31.0,1.9,1008,297,29.65,1544065200.0,631
2018,12,6,9,30,30.6,2.2,1008,302,30.93,1544068800.0,483
2018,12,6,10,30,29.9,2.3,1008,305,32.68,1544072400.0,306
2018,12,6,11,30,28.1,2.0,1009,307,36.94,1544076000.0,112
2018,12,6,12,30,26.2,1.7,1010,311,42.65,1544079600.0,0
2018,12,6,13,30,25.4,1.7,1010,319,44.45,1544083200.0,0
2018,12,6,14,30,24.8,1.7,1011,330,45.7,1544086800.0,0
2018,12,6,15,30,24.3,1.6,1011,344,46.33,1544090400.0,0
2018,12,6,16,30,23.8,1.5,1011,182,46.86,1544094000.0,0
2018,12,6,17,30,23.2,1.5,1011,25,48.05,1544097600.0,0
2018,12,6,18,30,22.6,1.5,1011,47,49.71,1544101200.0,0
2018,12,6,19,30,21.9,1.6,1010,65,51.95,1544104800.0,0
2018,12,6,20,30,21.2,1.7,1010,79,54.39,1544108400.0,0
2018,12,6,21,30,20.7,1.9,1010,90,56.16,1544112000.0,0
2018,12,6,22,30,20.3,2.0,1010,98,56.11,1544115600.0,0
2018,12,6,23,30,20.2,2.1,1010,101,54.77,1544119200.0,0
2018,12,7,0,30,19.8,2.2,1011,108,55.48,1544122800.0,0
2018,12,7,1,30,20.4,2.5,1012,110,53.11,1544126400.0,0
2018,12,7,2,30,22.2,2.9,1013,109,47.61,1544130000.0,124
2018,12,7,3,30,24.9,3.1,1013,100,40.28,1544133600.0,325
2018,12,7,4,30,27.7,2.8,1013,90,33.04,1544137200.0,505
2018,12,7,5,30,29.5,2.2,1012,80,28.49,1544140800.0,641
2018,12,7,6,30,30.6,1.6,1011,204,25.72,1544144400.0,720
2018,12,7,7,30,31.2,1.5,1010,319,24.85,1544148000.0,723
2018,12,7,8,30,31.3,1.9,1009,301,25.16,1544151600.0,655
2018,12,7,9,30,31.1,2.4,1009,300,26.09,1544155200.0,527
2018,12,7,10,30,30.3,2.6,1009,301,27.42,1544158800.0,342
2018,12,7,11,30,28.3,2.3,1009,306,30.65,1544162400.0,137
2018,12,7,12,30,26.1,2.3,1009,314,35.69,1544166000.0,0
2018,12,7,13,30,25.1,2.4,1010,327,37.87,1544169600.0,0
2018,12,7,14,30,24.5,2.5,1011,343,39.27,1544173200.0,0
2018,12,7,15,30,23.9,2.5,1011,180,40.61,1544176800.0,0
2018,12,7,16,30,23.3,2.5,1011,18,42.22,1544180400.0,0
2018,12,7,17,30,22.7,2.6,1011,34,44.46,1544184000.0,0
2018,12,7,18,30,22.1,2.6,1010,49,46.83,1544187600.0,0
2018,12,7,19,30,21.6,2.5,1010,63,49.02,1544191200.0,0
2018,12,7,20,30,21.1,2.4,1010,77,51.23,1544194800.0,0
2018,12,7,21,30,20.7,2.3,1010,92,53.01,1544198400.0,0
2018,12,7,22,30,20.4,2.1,1010,108,54.13,1544202000.0,0
2018,12,7,23,30,20.3,2.0,1010,116,52.44,1544205600.0,0
2018,12,8,0,30,20.1,1.7,1011,132,51.43,1544209200.0,0
2018,12,8,1,30,20.8,1.5,1012,141,48.67,1544212800.0,0
2018,12,8,2,30,22.7,1.6,1013,152,43.56,1544216400.0,134
2018,12,8,3,30,25.3,1.6,1013,182,37.39,1544220000.0,339
2018,12,8,4,30,27.7,1.6,1013,225,32.45,1544223600.0,527
2018,12,8,5,30,29.2,2.1,1013,251,29.87,1544227200.0,664
2018,12,8,6,30,30.1,2.6,1012,262,28.4,1544230800.0,724
2018,12,8,7,30,30.5,2.9,1011,270,27.87,1544234400.0,725
2018,12,8,8,30,30.6,3.0,1010,276,28.12,1544238000.0,655
2018,12,8,9,30,30.3,2.9,1010,283,28.84,1544241600.0,522
2018,12,8,10,30,29.6,2.6,1010,291,30.07,1544245200.0,338
2018,12,8,11,30,27.8,2.0,1010,300,33.48,1544248800.0,134
2018,12,8,12,30,25.8,1.8,1011,310,38.43,1544252400.0,0
2018,12,8,13,30,24.9,1.9,1011,321,40.11,1544256000.0,0
2018,12,8,14,30,24.3,2.1,1012,334,41.65,1544259600.0,0
2018,12,8,15,30,23.6,2.2,1012,347,44.12,1544263200.0,0
2018,12,8,16,30,22.9,2.2,1012,180,47.31,1544266800.0,0
2018,12,8,17,30,22.1,2.4,1012,11,51.33,1544270400.0,0
2018,12,8,18,30,21.3,2.5,1012,22,55.65,1544274000.0,0
2018,12,8,19,30,20.6,2.6,1012,31,59.42,1544277600.0,0
2018,12,8,20,30,19.9,2.7,1012,38,62.59,1544281200.0,0
2018,12,8,21,30,19.4,2.7,1012,44,64.09,1544284800.0,0
2018,12,8,22,30,19.2,2.7,1012,50,61.58,1544288400.0,0
2018,12,8,23,30,19.1,2.6,1012,53,58.86,1544292000.0,0
2018,12,9,0,30,18.8,2.4,1012,71,58.61,1544295600.0,0
2018,12,9,1,30,19.3,2.2,1013,85,56.09,1544299200.0,0
2018,12,9,2,30,20.9,2.2,1013,94,50.54,1544302800.0,131
2018,12,9,3,30,23.4,2.1,1014,76,43.57,1544306400.0,339
2018,12,9,4,30,26.1,2.0,1013,32,36.24,1544310000.0,526
2018,12,9,5,30,28.1,2.0,1013,169,31.48,1544313600.0,665
2018,12,9,6,30,29.3,2.2,1012,322,27.78,1544317200.0,731
2018,12,9,7,30,29.9,2.6,1011,310,26.38,1544320800.0,730
2018,12,9,8,30,30.0,3.0,1010,306,26.58,1544324400.0,661
2018,12,9,9,30,29.6,3.1,1009,307,27.51,1544328000.0,518
2018,12,9,10,30,28.9,2.9,1009,309,28.4,1544331600.0,335
2018,12,9,11,30,26.9,2.4,1009,311,31.89,1544335200.0,132
2018,12,9,12,30,24.9,1.9,1010,315,36.76,1544338800.0,0
2018,12,9,13,30,24.0,1.9,1010,321,38.22,1544342400.0,0
